Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,state_name,location
2019-12-31,County,CA California,CA Humboldt County 06023,9,Public Housing,2,,Humboldt County,06023,196,96,189,100,5,10,2.6,497,438,385,21656,8235,2,19,28,11,40,36,23,41,39,75,51,16,49,81,58,30,89,22,6,63,13,18,-1,35,6,10,10,65,-1,9,1,10,5,13,109,87,73,18,52,30,8,25,28,71,,,,,,CA,,,California,"Humboldt County, California"
2019-12-31,County,CA California,CA Humboldt County 06023,9,Housing Choice Vouchers,3,,Humboldt County,06023,1301,67,892,100,5,7,1.8,1581,383,585,14655,8268,3,7,61,13,16,15,6,78,30,94,68,8,16,68,20,61,74,41,1,33,25,41,2,24,4,6,8,76,1,5,1,7,3,38,122,92,141,50,36,14,18,23,25,57,,,,,,CA,,,California,"Humboldt County, California"
2019-12-31,County,CA California,CA Humboldt County 06023,9,Project Based Section 8,5,,Humboldt County,06023,489,92,474,100,6,16,1.7,784,354,627,15124,9144,2,8,54,17,19,14,6,79,31,91,58,8,14,66,18,47,31,23,1,26,14,59,4,14,2,4,2,84,-1,2,3,5,2,-1,74,41,50,66,20,14,6,30,25,49,,,,,,CA,,,California,"Humboldt County, California"
2019-12-31,County,CA California,CA Humboldt County 06023,9,202/PRAC,8,,Humboldt County,06023,21,94,20,100,6,5,1.0,20,301,659,13250,13250,-1,-1,80,10,10,-1,-1,100,30,100,70,-1,-1,75,-1,-1,20,20,-1,-1,-1,100,5,20,10,10,-1,80,-1,-1,-1,0,10,-1,80,100,66,100,-1,-1,-1,23,16,76,,,,,,CA,,,California,"Humboldt County, California"
2019-12-31,County,CA California,CA Imperial County 06025,9,Public Housing,2,,Imperial County,06025,767,100,764,100,6,9,3.2,2451,431,497,18860,5879,4,11,33,16,36,40,16,45,32,86,55,18,36,76,43,13,54,10,2,47,20,31,3,98,1,-1,0,2,0,97,0,97,0,28,147,97,113,17,34,49,15,38,95,58,,,,,,CA,,,California,"Imperial County, California"
2019-12-31,County,CA California,CA Imperial County 06025,9,Housing Choice Vouchers,3,,Imperial County,06025,1970,95,1914,100,6,10,2.2,4266,363,462,14896,6683,4,11,51,15,19,28,9,63,28,95,69,7,29,78,31,27,39,16,1,34,21,44,5,96,2,0,0,4,-1,93,0,93,0,36,119,99,65,45,34,21,12,29,88,54,,,,,,CA,,,California,"Imperial County, California"
2019-12-31,County,CA California,CA Imperial County 06025,9,Project Based Section 8,5,,Imperial County,06025,371,95,358,100,6,13,2.0,718,347,513,14406,7183,5,11,51,14,20,23,8,68,28,95,66,9,24,71,27,14,22,10,3,28,16,53,7,97,1,-1,-1,2,-1,83,13,96,0,-1,105,91,67,46,38,16,12,36,94,43,,,,,,CA,,,California,"Imperial County, California"
2019-12-31,County,CA California,CA Imperial County 06025,9,202/PRAC,8,,Imperial County,06025,38,99,36,96,6,11,1.1,38,291,228,12066,11431,-1,-1,92,8,-1,-1,-1,100,27,100,86,-1,-1,69,-1,-1,3,3,-1,-1,-1,100,19,97,-1,-1,-1,3,-1,81,17,97,0,-1,104,100,39,100,-1,-1,-1,46,96,49,,,,,,CA,,,California,"Imperial County, California"
2019-12-31,County,CA California,CA Inyo County 06027,9,Housing Choice Vouchers,3,,Inyo County,06027,21,91,19,100,6,-1,1.9,37,382,645,14147,7265,-1,-1,67,11,22,11,5,79,25,100,74,11,16,53,16,55,88,41,-1,32,26,42,-1,37,5,5,5,63,-1,16,5,21,5,3,122,95,165,47,42,11,16,13,46,54,,,,,,CA,,,California,"Inyo County, California"
2019-12-31,County,CA California,CA Inyo County 06027,9,Project Based Section 8,5,,Inyo County,06027,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Inyo County, California"
2019-12-31,County,CA California,CA Kern County 06029,9,Public Housing,2,,Kern County,06029,860,98,837,100,6,8,2.9,2401,388,580,16238,5661,5,16,38,14,27,33,18,46,29,89,64,10,45,70,45,20,66,14,2,50,18,30,1,87,22,1,2,13,1,62,0,62,1,35,96,85,125,36,23,41,4,38,91,62,,,,,,CA,,,California,"Kern County, California"
2019-12-31,County,CA California,CA Kern County 06029,9,Housing Choice Vouchers,3,,Kern County,06029,3765,95,3594,100,6,6,2.6,9311,403,611,14036,5418,10,15,41,13,21,21,20,54,26,93,70,4,45,78,45,33,80,20,3,53,21,23,1,75,44,1,1,25,1,29,0,30,1,35,92,97,120,28,37,35,19,33,68,58,,,,,,CA,,,California,"Kern County, California"
2019-12-31,County,CA California,CA Kern County 06029,9,Project Based Section 8,5,,Kern County,06029,1000,93,942,100,6,12,2.3,2180,313,619,12873,5563,10,23,40,11,16,24,21,53,25,96,74,7,45,77,46,10,21,6,10,45,13,32,2,84,18,1,2,15,1,35,27,63,2,-1,81,87,67,31,49,20,11,34,82,60,,,,,,CA,,,California,"Kern County, California"
2019-12-31,County,CA California,CA Kern County 06029,9,202/PRAC,8,,Kern County,06029,127,99,128,100,7,9,1.1,136,295,381,12334,11608,6,5,71,14,4,3,1,96,28,98,75,-1,-1,66,-1,-1,4,4,-1,-1,1,99,9,85,18,1,2,15,-1,60,4,64,0,-1,74,100,36,100,-1,-1,-1,48,93,57,,,,,,CA,,,California,"Kern County, California"
2019-12-31,County,CA California,CA Kern County 06029,9,811/PRAC,9,,Kern County,06029,58,100,57,99,6,5,1.0,57,286,353,11921,11921,2,4,84,7,4,2,-1,96,27,100,82,-1,-1,54,-1,100,100,100,2,42,25,32,-1,19,7,-1,9,81,-1,4,-1,4,0,-1,110,100,41,100,-1,-1,-1,30,40,60,,,,,,CA,,,California,"Kern County, California"
2019-12-31,County,CA California,CA Kings County 06031,9,Public Housing,2,,Kings County,06031,268,95,254,100,6,8,3.1,779,396,501,16586,5408,9,17,31,17,25,30,24,46,28,92,66,13,49,76,54,24,94,16,5,61,20,14,1,86,19,1,0,14,1,64,1,66,0,33,85,97,66,22,26,53,11,34,86,61,,,,,,CA,,,California,"Kings County, California"
2019-12-31,County,CA California,CA Kings County 06031,9,Housing Choice Vouchers,3,,Kings County,06031,696,77,582,100,6,4,2.8,1649,408,691,15656,5526,7,13,40,14,27,25,15,58,28,93,65,8,44,80,45,33,77,19,3,52,22,24,2,77,26,-1,1,23,0,49,0,50,0,84,115,100,137,17,36,47,19,22,65,70,,,,,,CA,,,California,"Kings County, California"
2019-12-31,County,CA California,CA Kings County 06031,9,Project Based Section 8,5,,Kings County,06031,307,95,306,100,7,14,2.7,836,288,679,12009,4396,12,28,35,10,16,23,32,44,22,96,78,11,56,83,58,10,55,7,14,57,12,17,1,81,8,1,1,17,1,54,16,72,2,-1,78,100,73,19,38,43,11,31,78,69,,,,,,CA,,,California,"Kings County, California"
2019-12-31,County,CA California,CA Lake County 06033,9,Housing Choice Vouchers,3,,Lake County,06033,234,89,258,100,6,7,1.8,476,405,796,14141,7665,3,6,60,16,15,10,5,81,28,95,70,3,20,64,19,70,76,43,0,32,36,32,2,25,11,4,1,75,0,8,1,9,2,23,125,92,204,39,38,23,29,27,28,61,,,,,,CA,,,California,"Lake County, California"
2019-12-31,County,CA California,CA Lake County 06033,9,Project Based Section 8,5,,Lake County,06033,207,96,202,100,7,9,1.3,265,295,727,12476,9510,7,9,61,13,9,9,4,86,27,97,71,1,14,69,13,29,26,21,6,15,8,71,9,14,6,1,3,83,-1,2,1,4,3,-1,83,100,75,82,17,1,1,33,29,55,,,,,,CA,,,California,"Lake County, California"
2019-12-31,County,CA California,CA Lake County 06033,9,202/PRAC,8,,Lake County,06033,22,99,22,100,5,5,1.0,22,314,578,13415,13415,-1,9,59,32,-1,-1,-1,100,30,100,55,-1,-1,68,-1,-1,9,9,-1,-1,-1,100,9,0,-1,-1,-1,95,-1,-1,-1,0,0,-1,57,100,32,100,-1,-1,-1,15,18,79,,,,,,CA,,,California,"Lake County, California"
2019-12-31,County,CA California,CA Lake County 06033,9,811/PRAC,9,,Lake County,06033,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Lake County, California"
2019-12-31,County,CA California,CA Lassen County 06035,9,Housing Choice Vouchers,3,,Lassen County,06035,92,98,90,100,5,24,2.3,210,435,526,17842,7646,1,8,39,18,34,20,10,70,32,94,53,12,22,67,29,59,81,33,1,38,28,33,1,21,4,6,-1,79,-1,11,-1,11,0,12,75,100,157,23,52,24,29,18,26,74,,,,,,CA,,,California,"Lassen County, California"
2019-12-31,County,CA California,CA Lassen County 06035,9,Project Based Section 8,5,,Lassen County,06035,61,99,60,100,5,23,1.1,65,365,662,16245,14995,-1,-1,54,24,22,2,-1,97,33,85,52,-1,-1,62,-1,100,7,12,-1,-1,7,93,10,13,-1,2,3,87,-1,7,2,8,2,-1,52,100,87,100,-1,-1,-1,23,27,55,,,,,,CA,,,California,"Lassen County, California"
2019-12-31,County,CA California,CA Lassen County 06035,9,202/PRAC,8,,Lassen County,06035,21,99,21,100,6,14,1.0,22,349,463,15773,15056,-1,-1,62,19,19,-1,-1,95,33,90,62,-1,-1,81,-1,-1,-1,0,-1,-1,-1,100,-1,10,-1,5,-1,86,-1,5,-1,5,0,-1,58,100,89,100,-1,-1,-1,23,27,55,,,,,,CA,,,California,"Lassen County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,Public Housing,2,,Los Angeles County,06037,9913,98,9677,100,6,4,2.8,26732,554,517,21869,7917,5,11,32,13,39,41,13,45,24,92,75,10,36,77,39,16,50,14,0,44,21,34,3,93,27,0,4,7,1,61,0,62,0,78,170,93,77,25,43,32,10,37,90,29,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,Housing Choice Vouchers,3,,Los Angeles County,06037,96670,87,83708,99,5,6,2.1,172178,460,1136,17192,8358,7,8,43,15,27,24,12,63,20,96,84,4,23,72,24,37,78,33,1,32,24,43,5,78,46,0,6,22,1,24,0,25,0,32,146,97,67,47,34,19,16,24,82,38,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,Mod Rehab,4,,Los Angeles County,06037,309,94,1183,100,4,8,1.2,1375,257,2277,10742,9242,28,5,51,6,9,13,27,58,14,99,93,1,3,37,3,58,79,58,1,28,35,36,2,83,52,1,2,17,1,27,0,28,0,2,106,18,50,92,5,2,3,39,83,17,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,Project Based Section 8,5,,Los Angeles County,06037,35992,96,35037,100,6,6,1.6,55093,369,1085,15178,9653,5,7,56,15,17,16,5,78,19,98,89,3,13,70,13,18,15,11,1,17,10,72,16,78,19,0,29,19,1,15,14,29,1,-1,138,72,35,74,17,9,7,25,80,29,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,S236/BMIR,7,,Los Angeles County,06037,85,-5,13,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,202/PRAC,8,,Los Angeles County,06037,4556,99,4528,100,7,6,1.2,5506,318,395,13362,10989,1,5,68,19,7,1,1,98,18,100,96,-1,0,64,0,-1,6,5,-1,-1,0,100,25,71,7,0,42,24,0,16,6,22,1,-1,118,100,30,100,-1,-1,-1,22,75,33,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Los Angeles County 06037,9,811/PRAC,9,,Los Angeles County,06037,899,101,905,99,6,6,1.1,1031,324,589,13846,12154,8,6,57,15,14,7,2,90,19,98,91,0,3,44,3,100,99,89,2,38,32,28,1,45,17,1,6,51,1,15,5,20,0,-1,144,53,41,88,11,1,5,18,67,38,,,,,,CA,,,California,"Los Angeles County, California"
2019-12-31,County,CA California,CA Madera County 06039,9,Public Housing,2,,Madera County,06039,244,98,240,100,5,11,3.1,738,471,505,18964,6167,3,11,37,13,35,45,14,40,33,82,59,15,43,68,48,8,46,9,5,48,13,35,2,94,1,0,1,6,0,90,1,91,0,23,99,94,54,32,16,53,5,37,92,72,,,,,,CA,,,California,"Madera County, California"
2019-12-31,County,CA California,CA Madera County 06039,9,Housing Choice Vouchers,3,,Madera County,06039,771,93,730,100,5,8,3.3,2395,449,573,16544,5043,5,14,37,17,27,36,27,38,28,93,65,15,52,84,60,21,90,12,3,63,18,15,2,87,17,1,1,13,0,66,2,68,0,30,92,100,86,16,33,51,16,27,77,74,,,,,,CA,,,California,"Madera County, California"
2019-12-31,County,CA California,CA Madera County 06039,9,Project Based Section 8,5,,Madera County,06039,123,98,117,97,7,8,1.1,127,301,444,13190,12152,1,5,73,14,8,1,1,98,29,99,68,-1,1,62,1,92,32,35,-1,1,10,89,12,47,3,4,-1,47,-1,21,19,39,2,-1,93,100,37,99,-1,1,-1,32,73,67,,,,,,CA,,,California,"Madera County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,Public Housing,2,,Marin County,06041,493,97,479,100,5,5,1.8,872,457,845,18813,10334,9,7,38,15,31,32,4,61,15,98,91,4,25,68,26,38,55,27,1,40,21,38,3,70,45,1,9,30,1,13,1,15,1,92,150,100,162,49,27,24,15,18,56,29,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,Housing Choice Vouchers,3,,Marin County,06041,2204,94,2082,100,5,5,1.8,3656,519,1885,19901,11333,4,8,41,14,33,27,5,66,16,98,89,2,20,70,20,52,63,36,1,29,26,45,4,43,16,1,9,57,1,15,1,17,1,22,158,86,84,51,34,16,14,10,36,50,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,Project Based Section 8,5,,Marin County,06041,716,94,679,100,6,4,1.4,973,473,1711,20673,14427,3,6,38,18,35,18,1,81,18,98,88,3,7,65,7,46,14,17,0,16,13,71,13,34,13,1,9,59,0,7,4,11,2,-1,152,86,34,74,13,13,10,8,28,54,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,S236/BMIR,7,,Marin County,06041,18,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,202/PRAC,8,,Marin County,06041,61,100,60,99,5,3,1.0,60,324,598,14694,14694,3,8,53,23,12,3,-1,97,13,100,97,-1,-1,80,-1,-1,-1,0,-1,-1,-1,100,33,25,2,-1,10,72,-1,13,-1,13,0,-1,132,100,41,100,-1,-1,-1,10,34,42,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Marin County 06041,9,811/PRAC,9,,Marin County,06041,75,98,74,100,6,3,1.0,75,314,783,14046,13859,6,8,56,14,17,7,-1,91,13,100,97,-1,-1,38,-1,100,100,99,4,30,30,36,1,11,3,-1,3,89,-1,5,-1,5,0,-1,170,68,23,89,11,-1,11,12,35,56,,,,,,CA,,,California,"Marin County, California"
2019-12-31,County,CA California,CA Mariposa County 06043,9,Housing Choice Vouchers,3,,Mariposa County,06043,91,91,83,100,6,2,1.5,126,386,645,14584,9607,3,4,61,19,14,10,-1,87,30,93,64,4,12,73,14,65,85,51,-1,17,35,48,1,10,-1,1,-1,90,-1,8,-1,8,0,81,143,99,142,48,40,12,25,13,17,67,,,,,,CA,,,California,"Mariposa County, California"
2019-12-31,County,CA California,CA Mariposa County 06043,9,Project Based Section 8,5,,Mariposa County,06043,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Mariposa County, California"
2019-12-31,County,CA California,CA Mendocino County 06045,9,Housing Choice Vouchers,3,,Mendocino County,06045,1210,74,892,100,6,13,1.9,1659,395,678,14833,7975,4,9,53,16,19,20,5,72,29,93,64,7,20,67,23,56,69,35,1,36,27,37,2,22,2,4,1,78,0,13,1,15,1,11,94,92,149,52,31,17,15,21,37,58,,,,,,CA,,,California,"Mendocino County, California"
2019-12-31,County,CA California,CA Mendocino County 06045,9,Project Based Section 8,5,,Mendocino County,06045,447,93,408,99,5,6,1.6,658,347,577,14796,9175,3,7,51,19,19,16,4,79,31,92,60,5,15,71,18,35,23,17,2,23,11,63,7,27,2,5,3,69,-1,13,4,17,4,-1,104,100,44,66,26,8,7,22,43,48,,,,,,CA,,,California,"Mendocino County, California"
2019-12-31,County,CA California,CA Mendocino County 06045,9,202/PRAC,8,,Mendocino County,06045,22,96,20,94,5,25,1.1,21,328,410,14211,13535,-1,15,60,10,15,-1,-1,100,31,95,60,-1,-1,65,-1,-1,10,10,-1,-1,-1,100,5,15,5,5,-1,75,-1,-1,5,5,0,-1,66,100,36,100,-1,-1,-1,24,34,59,,,,,,CA,,,California,"Mendocino County, California"
2019-12-31,County,CA California,CA Mendocino County 06045,9,811/PRAC,9,,Mendocino County,06045,11,97,11,100,5,9,1.0,11,239,328,9944,9944,-1,10,90,-1,-1,9,-1,82,22,100,100,-1,-1,55,-1,100,100,100,-1,27,45,27,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,119,100,39,100,-1,-1,-1,23,40,56,,,,,,CA,,,California,"Mendocino County, California"
2019-12-31,County,CA California,CA Merced County 06047,9,Public Housing,2,,Merced County,06047,421,98,412,100,6,9,3.0,1252,428,501,20081,6608,6,17,26,12,39,40,19,38,35,81,56,21,42,73,48,18,70,13,3,56,20,21,2,86,11,1,5,14,-1,68,0,69,0,17,113,89,65,18,33,48,12,35,82,60,,,,,,CA,,,California,"Merced County, California"
2019-12-31,County,CA California,CA Merced County 06047,9,Housing Choice Vouchers,3,,Merced County,06047,2813,84,2401,100,5,9,3.1,7391,460,622,16835,5469,5,13,35,17,30,29,19,49,29,91,61,15,43,79,50,24,77,15,3,57,19,21,1,79,19,1,9,21,1,47,2,50,2,24,105,99,111,24,29,47,15,31,71,62,,,,,,CA,,,California,"Merced County, California"
2019-12-31,County,CA California,CA Merced County 06047,9,Project Based Section 8,5,,Merced County,06047,329,94,310,100,7,9,1.8,559,313,513,13110,7270,7,15,52,13,13,16,9,75,27,96,72,3,28,72,29,23,30,14,5,34,17,44,4,75,9,1,3,24,0,42,19,62,1,-1,106,100,73,60,27,12,6,44,86,45,,,,,,CA,,,California,"Merced County, California"
2019-12-31,County,CA California,CA Modoc County 06049,9,Housing Choice Vouchers,3,,Modoc County,06049,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Modoc County, California"
2019-12-31,County,CA California,CA Modoc County 06049,9,Project Based Section 8,5,,Modoc County,06049,105,94,100,100,5,22,1.9,189,295,573,12356,6538,17,13,40,14,15,18,15,66,24,97,68,9,29,77,30,36,78,26,7,43,24,26,-1,16,1,5,-1,84,-1,4,6,10,4,-1,67,100,73,12,81,7,41,23,19,80,,,,,,CA,,,California,"Modoc County, California"
2019-12-31,County,CA California,CA Mono County 06051,9,Housing Choice Vouchers,3,,Mono County,06051,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Mono County, California"
2019-12-31,County,CA California,CA Monterey County 06053,9,Housing Choice Vouchers,3,,Monterey County,06053,4543,72,3290,100,5,8,2.2,7272,506,1065,20426,9241,3,6,40,15,36,29,5,65,27,91,69,8,24,70,27,44,72,30,1,36,21,42,4,73,7,1,3,27,0,60,1,61,1,26,120,89,114,46,28,26,12,17,73,52,,,,,,CA,,,California,"Monterey County, California"
2019-12-31,County,CA California,CA Monterey County 06053,9,Project Based Section 8,5,,Monterey County,06053,913,83,752,99,7,8,2.2,1651,457,749,18356,8361,3,7,41,15,34,32,4,64,25,95,72,10,23,71,27,23,39,16,1,35,16,49,7,78,7,1,7,17,0,41,21,63,2,-1,127,90,46,47,25,28,10,21,80,46,,,,,,CA,,,California,"Monterey County, California"
2019-12-31,County,CA California,CA Monterey County 06053,9,811/PRAC,9,,Monterey County,06053,74,99,75,100,5,8,1.0,75,308,635,13021,13021,-1,3,82,4,11,5,-1,93,21,100,87,-1,-1,44,-1,98,100,99,-1,43,36,21,-1,44,11,5,5,51,1,12,9,23,0,-1,83,100,40,100,-1,-1,-1,25,73,21,,,,,,CA,,,California,"Monterey County, California"
2019-12-31,County,CA California,CA Napa County 06055,9,Housing Choice Vouchers,3,,Napa County,06055,1409,76,1130,100,5,10,1.9,2093,491,999,19349,10446,2,6,41,19,33,24,2,72,24,95,75,4,20,69,21,55,64,36,0,35,21,44,6,37,5,2,2,63,0,27,1,28,1,68,125,96,90,49,30,21,19,8,48,63,,,,,,CA,,,California,"Napa County, California"
2019-12-31,County,CA California,CA Napa County 06055,9,Project Based Section 8,5,,Napa County,06055,372,88,350,100,6,11,1.9,663,462,941,18629,9834,4,10,34,20,34,23,2,74,24,97,73,10,19,71,19,14,13,8,3,26,10,62,7,53,2,2,3,45,0,26,20,46,2,-1,107,91,30,62,23,15,5,8,40,62,,,,,,CA,,,California,"Napa County, California"
2019-12-31,County,CA California,CA Napa County 06055,9,202/PRAC,8,,Napa County,06055,77,98,78,100,6,5,1.1,89,349,369,15726,13782,4,5,47,21,23,4,-1,96,22,100,79,-1,-1,63,-1,-1,8,7,-1,-1,-1,100,15,44,1,-1,4,56,-1,24,14,38,1,-1,99,100,18,100,-1,-1,-1,7,35,56,,,,,,CA,,,California,"Napa County, California"
2019-12-31,County,CA California,CA Napa County 06055,9,811/PRAC,9,,Napa County,06055,25,99,25,100,8,4,1.2,31,378,258,15763,12712,16,-1,48,16,20,16,-1,84,23,96,80,-1,16,40,16,100,100,84,8,48,36,8,-1,36,4,4,4,48,-1,8,16,24,0,-1,105,76,49,80,20,-1,-1,49,46,16,,,,,,CA,,,California,"Napa County, California"
2019-12-31,County,CA California,CA Nevada County 06057,9,Housing Choice Vouchers,3,,Nevada County,06057,400,100,407,100,4,23,1.6,631,445,565,16204,10452,3,4,50,19,24,17,3,78,27,97,68,3,15,70,14,57,63,43,1,26,27,46,3,12,1,3,0,88,0,6,0,7,2,12,82,96,111,51,35,14,24,17,14,68,,,,,,CA,,,California,"Nevada County, California"
2019-12-31,County,CA California,CA Orange County 06059,9,Housing Choice Vouchers,3,,Orange County,06059,22977,88,22021,100,5,6,2.2,47410,530,1379,20037,9307,3,6,37,20,35,31,3,65,20,97,83,10,13,62,16,32,47,23,0,23,22,54,7,73,8,0,43,27,0,21,1,22,0,64,145,94,93,45,39,16,9,16,72,40,,,,,,CA,,,California,"Orange County, California"
2019-12-31,County,CA California,CA Orange County 06059,9,Project Based Section 8,5,,Orange County,06059,4353,98,4349,100,6,5,1.5,6693,382,1300,15960,10371,3,6,53,21,17,13,1,86,18,98,92,3,4,63,5,29,14,12,0,8,9,83,22,68,2,2,50,26,0,9,5,15,1,-1,141,81,37,70,24,6,11,17,64,39,,,,,,CA,,,California,"Orange County, California"
2019-12-31,County,CA California,CA Orange County 06059,9,202/PRAC,8,,Orange County,06059,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CA,,,California,"Orange County, California"
2019-12-31,County,CA California,CA Orange County 06059,9,811/PRAC,9,,Orange County,06059,106,98,103,99,6,4,1.2,120,350,591,15139,12995,1,5,58,19,17,10,-1,90,18,99,90,1,1,41,1,99,91,85,-1,34,33,33,-1,26,9,-1,6,49,-1,9,3,12,0,-1,142,100,41,87,13,-1,4,10,48,56,,,,,,CA,,,California,"Orange County, California"
2019-12-31,County,CA California,CA Placer County 06061,9,Housing Choice Vouchers,3,,Placer County,06061,1043,86,944,100,4,11,1.7,1618,424,800,16682,9733,2,4,48,20,26,15,4,80,26,97,71,5,14,70,16,63,68,44,1,25,22,52,5,25,8,3,3,75,0,10,1,11,3,19,107,95,83,49,37,15,23,10,28,66,,,,,,CA,,,California,"Placer County, California"
2019-12-31,County,CA California,CA Placer County 06061,9,Project Based Section 8,5,,Placer County,06061,426,96,408,100,9,11,1.3,515,348,908,15343,12155,2,6,53,23,16,8,2,90,26,95,73,2,7,75,8,56,17,21,1,11,10,78,12,21,1,2,4,73,0,9,4,14,2,-1,84,81,48,80,20,-1,6,15,23,54,,,,,,CA,,,California,"Placer County, California"
2019-12-31,County,CA California,CA Placer County 06061,9,202/PRAC,8,,Placer County,06061,265,99,259,99,7,6,1.1,273,343,441,15632,14830,1,4,51,22,22,1,-1,99,27,98,68,-1,-1,78,-1,-1,5,5,-1,-1,-1,100,18,15,1,2,4,76,-1,5,3,8,2,-1,76,100,26,100,-1,-1,-1,13,18,55,,,,,,CA,,,California,"Placer County, California"
